metric,mode,fold,model,n_train,n_test,zero_change_frac,y_std,skill_vs_zero,r2,mae,median_ae,spearman,direction_acc,majority_direction,decile_top_mean,decile_bottom_mean,decile_spread,decile_spread_median
cash,group_cv,2,B0_zero,25402,6351,0.040938434892142966,1.666180421807319,0.0,-2.0693760909074044e-05,0.9780917547718666,0.5032558104026084,,0.0,0.510096864225907,,,,
cash,group_cv,2,B1_train_mean,25402,6351,0.040938434892142966,1.666180421807319,-3.106756620385731e-05,-5.1761970017549785e-05,0.9783699162656889,0.5025881652499861,,0.48990313577409295,0.510096864225907,,,,
cash,group_cv,2,B2_group_mean,25402,6351,0.040938434892142966,1.666180421807319,-0.00011998988686934275,-0.00014068613082041104,0.9814397024646465,0.5055796269741601,0.03672218767375805,0.5232309965522902,0.510096864225907,0.17348852258463113,-0.1025563283397915,0.27604485092442266,0.049475183189245195
cash,group_cv,2,B3_gbm,25402,6351,0.040938434892142966,1.666180421807319,0.16115397176983437,0.1611366128906867,0.9793498533374534,0.583688480403581,0.24901399262997034,0.5568872106386472,0.510096864225907,1.5408755704949142,-0.5994135617080114,2.1402891322029256,0.697359921244291
cash,group_cv,3,B0_zero,25403,6350,0.04015748031496063,1.6580037081421533,0.0,-0.00020515239079332837,0.9754701636288536,0.5074042601866458,,0.0,0.5092698933552092,,,,
cash,group_cv,3,B1_train_mean,25403,6350,0.04015748031496063,1.6580037081421533,-6.339904586738498e-05,-0.0002685644431263956,0.9755585501156847,0.5055517548259796,,0.5092698933552092,0.5092698933552092,,,,
cash,group_cv,3,B2_group_mean,25403,6350,0.04015748031496063,1.6580037081421533,-0.00012314305572802553,-0.0003283207096136387,0.9780084711161762,0.5096810407205088,0.03695983287164371,0.5158326497128795,0.5092698933552092,0.1800040543611491,-0.06153605927690109,0.2415401136380502,0.0929933539745028
cash,group_cv,3,B3_gbm,25403,6350,0.04015748031496063,1.6580037081421533,0.13610808297870214,0.1359308534865381,0.9850003417322963,0.5929796736906395,0.2604243269007555,0.5627563576702215,0.5092698933552092,1.4896560382879018,-0.6877585378564205,2.177414576144322,0.8457957416683852
cash,group_cv,4,B0_zero,25403,6350,0.042834645669291335,1.6883930911053986,0.0,-2.675199460622224e-06,0.9880446805853963,0.5037737438247492,,0.0,0.5131622244159263,,,,
cash,group_cv,4,B1_train_mean,25403,6350,0.042834645669291335,1.6883930911053986,-9.805069188129067e-06,-1.248029487932456e-05,0.9882659504915541,0.5054281371651365,,0.4868377755840737,0.5131622244159263,,,,
cash,group_cv,4,B2_group_mean,25403,6350,0.042834645669291335,1.6883930911053986,0.0011155881847904059,0.0011129159697507163,0.9914990202328104,0.5044627350505906,0.027370479982891858,0.5111878907535373,0.5131622244159263,0.19680678389394393,-0.0795128041496244,0.2763195880435683,0.0068472373919199
cash,group_cv,4,B3_gbm,25403,6350,0.042834645669291335,1.6883930911053986,0.1452804972073779,0.14527821066222513,1.001972026206613,0.5988274323937054,0.23604676815219985,0.5589009542612702,0.5131622244159263,1.537181741095278,-0.5489431370927175,2.0861248781879955,0.7799446987965897
cash,time_holdout,0,B0_zero,28239,3514,0.043540125213431986,1.6707694727170181,0.0,-5.0617108160011526e-05,0.9881851608794798,0.5061856872737289,,0.0,0.504314192204701,,,,
cash,time_holdout,0,B1_train_mean,28239,3514,0.043540125213431986,1.6707694727170181,6.436026689371488e-06,-4.418075569745383e-05,0.9882264216817166,0.5058743021216623,,0.495685807795299,0.504314192204701,,,,
cash,time_holdout,0,B2_group_mean,28239,3514,0.043540125213431986,1.6707694727170181,0.002342799167299403,0.0022923006448583028,0.9902605735932972,0.509058738870462,0.05865994304480564,0.5203808390360012,0.504314192204701,0.21569891626717547,-0.23352732659589392,0.4492262428630694,0.12548801691313197
cash,time_holdout,0,B3_gbm,28239,3514,0.043540125213431986,1.6707694727170181,0.13646863861182756,0.13642492915150872,1.0024690249350354,0.5950477164270348,0.24923900792538073,0.563225230586135,0.504314192204701,1.443699795609676,-0.6315402172474465,2.0752400128571225,0.7666922843001944
debtors,group_cv,0,B0_zero,21294,5324,0.12021036814425244,1.5139022975777197,0.0,-0.00018147142248237103,0.768603099164267,0.30198138887121306,,0.0,0.5339453458582408,,,,
debtors,group_cv,0,B1_train_mean,21294,5324,0.12021036814425244,1.5139022975777197,0.00012429064054264582,-5.7158226740350315e-05,0.7718588640532641,0.30036290643178487,,0.5339453458582408,0.5339453458582408,,,,
debtors,group_cv,0,B2_group_mean,21294,5324,0.12021036814425244,1.5139022975777197,-0.0002478697366306015,-0.0004293861403865673,0.7796268462161042,0.3071055136716909,0.020756318974004886,0.5070452604611443,0.5339453458582408,0.19413776065419924,-0.017681420434021395,0.21181918108822065,3.587617696254597e-06
debtors,group_cv,0,B3_gbm,21294,5324,0.12021036814425244,1.5139022975777197,0.09715150205986467,0.09698766085865751,0.8177307012732299,0.39353682490108205,0.19410115616204804,0.5561485909479078,0.5339453458582408,1.1426314062188954,-0.37407885188288764,1.516710258101783,0.0
debtors,group_cv,1,B0_zero,21294,5324,0.10142749812171299,1.5774418086856157,0.0,-0.0002691737134270511,0.7777912409151999,0.3080093148740959,,0.0,0.5363712374581939,,,,
debtors,group_cv,1,B1_train_mean,21294,5324,0.10142749812171299,1.5774418086856157,0.00026064595926345024,-8.457595122912664e-06,0.7799800562754676,0.3079637929455892,,0.5363712374581939,0.5363712374581939,,,,
debtors,group_cv,1,B2_group_mean,21294,5324,0.10142749812171299,1.5774418086856157,0.0018426693820692286,0.0015739916668022769,0.7838214206123988,0.3116329027098631,0.0371969324656519,0.532608695652174,0.5363712374581939,0.14506224207016827,-0.10263401437100747,0.24769625644117574,0.012427753422342
debtors,group_cv,1,B3_gbm,21294,5324,0.10142749812171299,1.5774418086856157,0.15039848834682812,0.15016979795300311,0.8118869939670175,0.41255173881209084,0.19416077421885714,0.5547658862876255,0.5363712374581939,1.3290601481994975,-0.34802293005897716,1.6770830782584747,0.08528007756404499
debtors,group_cv,2,B0_zero,21294,5324,0.11401202103681443,1.5112586586160985,0.0,-0.00016589117789211905,0.7596690785550854,0.29656685783285575,,0.0,0.5359338562645749,,,,
