CompanyNumber,final_news_score,sentiment_direction
3918110,,neutral
7735863,,neutral
15975818,,neutral
15628813,,neutral
3255798,,neutral
13178210,,neutral
13541057,,neutral
4700211,,neutral
2553828,,neutral
11916488,,neutral
9592267,,neutral
15594031,,neutral
13181006,,neutral
5552840,,neutral
9326066,,neutral
12215902,,neutral
6516435,,neutral
7628763,,neutral
11286017,,neutral
13854983,,neutral
12522788,,neutral
9755465,,neutral
6154305,,neutral
12394477,,neutral
1221853,,neutral
5141145,,neutral
11462008,,neutral
15709308,,neutral
13602128,,neutral
15847051,,neutral
13797665,,neutral
3917421,,neutral
13001902,,neutral
NI656946,,neutral
4287881,,neutral
9664781,,neutral
9135662,,neutral
8481023,,positive
10689961,,neutral
6770649,,neutral
14497625,,neutral
15863795,,neutral
10705847,,neutral
12604578,,neutral
9273178,,neutral
6308628,18.637800448319382,positive
10737856,,neutral
12719434,,neutral
15507843,,neutral
13208118,15.494057759315082,positive
7458918,,neutral
13774709,12.929702728310872,positive
13655590,,neutral
14665469,,neutral
10963239,,neutral
3357517,,neutral
13100514,,neutral
4112274,,neutral
13013208,,neutral
4475421,,neutral
6639039,,neutral
8614892,,neutral
14501904,,neutral
3018340,,neutral
8404661,,neutral
5478910,,neutral
14975870,,neutral
11345929,,neutral
12196305,,neutral
SC186943,,neutral
11671592,,neutral
15068178,,neutral
8022445,,neutral
9704258,,neutral
7710470,,neutral
10752523,,neutral
12698401,,neutral
8121962,,neutral
10084204,,neutral
11504294,,neutral
13984927,,neutral
11369133,,neutral
11377889,,neutral
8562223,,neutral
13395169,,neutral
6580905,,neutral
12222917,,neutral
14489479,,neutral
SC422051,,neutral
11503368,,neutral
9447862,,neutral
12673499,,neutral
SC584929,,neutral
SC431992,,neutral
13487345,,neutral
8040452,,neutral
SC437993,,neutral
SC604275,,neutral
5069212,,neutral
10390286,,neutral
4408055,,neutral
SC510205,,neutral
6584812,,neutral
15830562,,neutral
10760447,,neutral
14301811,,neutral
3881476,,neutral
8773389,,neutral
13354889,,neutral
12681342,,neutral
10841199,,neutral
14544445,,neutral
8598716,,neutral
9757891,,neutral
9420724,,neutral
14124455,,neutral
SC362274,,neutral
5208171,,neutral
10560635,,neutral
10806984,,neutral
10853904,,neutral
8507693,,neutral
11503086,,neutral
11365916,,neutral
15726497,,neutral
SC692698,,neutral
3860333,,neutral
14868097,,neutral
12777189,,neutral
14844052,,neutral
6965269,,neutral
11772210,,neutral
1803721,,neutral
9989517,,neutral
SC686015,,neutral
8548582,,neutral
8349383,,neutral
521228,,neutral
8382616,,neutral
1811509,,neutral
271998,14.124327338127312,positive
12169437,,neutral
4316523,17.763807894120763,neutral
14781903,,neutral
15823491,,neutral
16053336,,neutral
11747098,,neutral
11839572,,neutral
10896398,,neutral
11296498,,neutral
13560337,,neutral
8641696,,neutral
10955902,,neutral
13807241,,neutral
10519142,,neutral
15735644,,neutral
13056424,,neutral
10790205,,neutral
7379022,,neutral
SC032839,,neutral
4724239,,neutral
8707058,,neutral
14866715,,neutral
11575703,,neutral
10272401,,neutral
4612141,,neutral
SC687069,,neutral
SC721965,11.346383921025929,neutral
12750231,,neutral
5465556,17.25068802503573,positive
11096958,,neutral
11486165,,neutral
2085623,,neutral
14142576,,neutral
15654584,,neutral
15652173,,neutral
11961739,,neutral
14558546,,neutral
14564017,,neutral
13036850,,neutral
SC777957,,neutral
15173053,,neutral
8465110,,neutral
13153326,,neutral
7676705,,neutral
10298029,,neutral
9042303,,neutral
12922208,,neutral
13735418,,neutral
12567232,,neutral
12470054,,neutral
14705884,,neutral
9073211,,neutral
15261954,,neutral
15163930,,neutral
6461685,,neutral
SC529112,,neutral
14359007,,neutral
15673066,,neutral
7206595,,neutral
9450654,,neutral
15759586,,neutral
4369425,,neutral
10797889,,neutral
9416439,,neutral
13552443,,neutral
10678233,,neutral
2601189,,neutral
13495195,,neutral
10876539,,neutral
14441270,,neutral
14931028,,neutral
5976295,,neutral
4808587,,neutral
2928599,,neutral
10421496,,neutral
11106544,,positive
15371626,,neutral
15836757,,neutral
9066554,,neutral
15493710,,neutral
14051103,,neutral
7861222,,neutral
12012156,,neutral
13454665,,neutral
6511006,,neutral
11562190,,neutral
777343,,neutral
11588854,,neutral
13940737,,neutral
6974758,,neutral
SC534302,,neutral
13308569,,neutral
6897759,,neutral
9023751,,neutral
13235392,,neutral
9815406,,neutral
8403810,,neutral
SC546998,,neutral
7695994,,neutral
11370014,,neutral
9833394,,neutral
10831543,23.830484235997602,positive
3499752,,neutral
10018025,,neutral
8101604,,neutral
15856318,,neutral
9799536,,neutral
12568967,,neutral
13850254,,neutral
10325482,,neutral
12353770,,neutral
13110622,,neutral
13341122,,neutral
15610149,,neutral
3685229,,neutral
11033382,18.11924698860484,positive
15526564,,neutral
8451620,,neutral
8361517,,neutral
10374997,,neutral
10884926,,neutral
15496061,,neutral
12349393,,neutral
10840249,,neutral
10482918,,neutral
4026910,,neutral
10206311,,neutral
15781627,,neutral
2849066,13.590491040964508,neutral
14063376,,neutral
15379770,,neutral
8883443,,neutral
13664944,,neutral
9548057,,neutral
12137234,,neutral
14555524,,neutral
11574942,,neutral
16242139,,neutral
6130730,,neutral
7421642,11.521161642164998,neutral
14337129,,neutral
13920970,,neutral
14788427,,neutral
NI711272,,neutral
15679537,,neutral
14130314,,neutral
13377645,,neutral
9385392,,neutral
9360915,,neutral
13403021,,neutral
12398659,,neutral
7381823,,neutral
SC308488,,neutral
12718728,,neutral
6393541,,neutral
4260494,,neutral
13647485,,neutral
14034280,,neutral
5427279,,neutral
12676795,,neutral
5351343,,neutral
NI686540,,neutral
6057735,,neutral
13870393,,neutral
9743578,,neutral
SC710457,,neutral
2930530,13.472519531967434,neutral
12341550,,neutral
12149672,,neutral
12998013,,neutral
3921677,,neutral
11606638,,neutral
11733252,,neutral
7396630,,neutral
9079925,,neutral
6025405,,neutral
9779615,,neutral
12996890,,neutral
13440194,,neutral
14221399,,neutral
10464761,,neutral
15867415,,neutral
10190523,,neutral
14002895,,neutral
9242874,,neutral
15427460,,neutral
7145823,,neutral
13180688,,neutral
10011241,,neutral
13269828,,neutral
13759507,,neutral
12134010,20.628379795710533,positive
10487371,52.07212250839228,positive
9201230,,neutral
9794756,12.521623971902475,positive
7504779,,neutral
10817668,,neutral
4489079,,neutral
SC570040,,neutral
8091804,,neutral
5429937,,neutral
14386542,,neutral
14057404,,neutral
16272728,,neutral
2999765,,neutral
15513739,,neutral
SC335361,,neutral
11372162,,neutral
9904448,,neutral
9929368,,neutral
15635648,,neutral
15045349,,neutral
7216185,,neutral
SC463517,,neutral
554838,,neutral
SC775296,,neutral
11297491,,neutral
SC757880,,neutral
16080380,,neutral
12468538,,neutral
9018764,,neutral
11682837,,neutral
13903273,,neutral
5482998,,neutral
8939464,,neutral
14641690,,neutral
3044852,,neutral
14322319,,neutral
6455810,,neutral
12787022,,neutral
3071728,,neutral
4662577,,neutral
12510885,,neutral
14076317,,neutral
2796132,,neutral
12468875,,neutral
SC689014,,neutral
5650864,,neutral
3176591,,neutral
6387265,12.628735207644397,positive
2418855,,neutral
14621259,,neutral
14156507,,neutral
15972653,,neutral
13637666,,neutral
11010136,,neutral
14574320,,neutral
11368394,,neutral
NI628986,,neutral
8715292,,neutral
14956347,,neutral
NI661611,,neutral
15389219,,neutral
8721733,,neutral
15699686,,neutral
8022821,,neutral
7871262,,neutral
SC571623,55.70324655320099,positive
15746791,,neutral
9389745,,neutral
5281682,,neutral
SC815742,,neutral
6835495,,neutral
15267402,,neutral
8502564,,neutral
10903581,,neutral
8529064,,neutral
14355102,,neutral
10609570,,neutral
14415640,,neutral
5346912,,neutral
6759375,,neutral
10813610,,neutral
14058318,,neutral
6623172,,neutral
14484169,,neutral
14864465,14.422198852728096,positive
SC768646,14.18074161680541,positive
15657405,,neutral
14787425,,neutral
9523909,,neutral
8451909,,neutral
11357332,,neutral
12290090,,neutral
13145331,,neutral
11274165,,neutral
15010793,,neutral
4851881,,neutral
15505779,,neutral
3444304,,neutral
NI649632,,neutral
14475625,,neutral
8836695,,neutral
6145132,,neutral
14123852,,neutral
6167790,,neutral
10149279,,neutral
7645492,,neutral
12329508,,negative
13916179,,neutral
13898126,,neutral
8419359,,neutral
14717510,,neutral
12802046,,neutral
11715405,,neutral
15570273,,neutral
14203511,,neutral
11101388,,neutral
329819,,neutral
1862390,,neutral
NI601598,,neutral
13572147,,neutral
13656827,,neutral
9704067,,neutral
13058306,,neutral
9508035,,neutral
5152465,13.350367876751116,positive
13259684,,neutral
13027708,,neutral
12320463,,neutral
9822008,,neutral
9069349,,neutral
8268546,,neutral
2984439,,neutral
10322742,,neutral
12667998,,neutral
13573406,,neutral
10660559,,neutral
13509630,,neutral
13002905,,neutral
3482952,,neutral
14197118,,neutral
12202108,,neutral
9893494,,neutral
2263118,,neutral
14782615,,neutral
2435715,,positive
9827303,,neutral
13518556,,neutral
3369989,,neutral
6852320,,neutral
14960675,,neutral
15696990,,neutral
9236990,,neutral
13651151,,neutral
8226378,,neutral
3441651,,neutral
15375144,,neutral
14940048,,neutral
11505347,,neutral
11950008,,neutral
5290434,,neutral
8027949,,neutral
9192915,16.521564903029113,negative
9942516,,neutral
15540387,,neutral
14443399,,neutral
14941058,,neutral
6552763,,neutral
14605404,,neutral
11475349,,neutral
7243607,,neutral
13606946,,neutral
13019594,,neutral
15472020,,neutral
3287053,37.29478726074758,neutral
9092828,,neutral
10809789,,neutral
13462341,,neutral
15918888,,neutral
11537830,,neutral
13837855,,neutral
10139756,,neutral
11818828,,neutral
7699093,,neutral
3944030,,neutral
11322997,,neutral
2145090,,neutral
13524071,,neutral
14648691,,neutral
15564843,,neutral
12037967,,neutral
NI681764,14.655288939797272,neutral
14397378,,neutral
9236380,,neutral
8674654,,neutral
16304968,,neutral
8721861,,neutral
SC732748,,neutral
14876163,,neutral
498913,,neutral
3567123,,neutral
12352315,,neutral
12664653,,neutral
2085287,,neutral
NI713726,,neutral
9267106,,neutral
5847090,,neutral
NI006776,,neutral
8678375,,neutral
11091312,,neutral
10347767,,neutral
15761941,,neutral
13759293,,neutral
12236713,,neutral
16019153,,neutral
3693598,,positive
9437665,,neutral
7461988,,neutral
13948497,,neutral
SC596949,,neutral
14752754,,neutral
8443119,,neutral
9525936,,neutral
11832314,,neutral
14016151,,neutral
7323997,,neutral
12868880,,neutral
SC733424,,neutral
2275169,,neutral
14604798,,neutral
5705595,,neutral
10923793,,neutral
14315239,,neutral
12388606,,neutral
13102842,,neutral
11276956,,neutral
15585129,,neutral
5678627,,neutral
8625204,,neutral
4382819,,neutral
3400200,18.865353110034814,positive
13788812,,neutral
14179800,,neutral
12283449,13.394565091349364,negative
1452115,,neutral
10631048,,neutral
13677310,,neutral
8387518,,neutral
13701078,,neutral
10857430,,neutral
14321348,,neutral
11546257,,neutral
9631144,,neutral
3636544,,neutral
15128030,,neutral
10856758,,neutral
6676298,,neutral
15053741,,neutral
14710586,,neutral
9358184,,neutral
8235022,,neutral
12244638,,neutral
14703199,,neutral
4075948,,neutral
9716767,,neutral
SC509771,,neutral
7139014,,neutral
SC558189,,neutral
14295195,,neutral
11988905,,neutral
3988902,,neutral
15088565,,neutral
15217290,,neutral
8499709,,neutral
15787141,,neutral
SC689333,,neutral
11213922,,neutral
4882627,,neutral
15041832,,neutral
SC786859,,neutral
15777806,,neutral
6165833,,neutral
13955106,,neutral
5957870,,neutral
5498686,,neutral
8869694,,neutral
9569702,,neutral
13760748,,neutral
4575375,,neutral
10670410,,positive
11580597,,neutral
11996185,,neutral
14565341,,neutral
4914201,,neutral
12730047,,neutral
1896531,,neutral
3792819,,neutral
10560781,,neutral
10247991,,neutral
8949441,,neutral
11959045,,neutral
6068875,,neutral
SC798981,,neutral
4307833,14.395227905589515,neutral
15160743,,neutral
9650480,,neutral
13997392,,neutral
9115264,,neutral
12727395,,neutral
10444314,,neutral
2351029,,neutral
SC359078,,neutral
15443246,,neutral
7525609,,neutral
3413753,,neutral
8300533,,neutral
5961500,,neutral
5639644,,neutral
15293763,,neutral
NI068448,,neutral
10161244,16.289781225868694,positive
11063054,,neutral
5060694,,neutral
6626062,,neutral
9501207,,neutral
15465542,,neutral
10524184,,neutral
11694932,,neutral
14542171,,neutral
6760627,,neutral
10362906,,neutral
4890035,,neutral
15984007,,neutral
15091730,,neutral
8531481,,neutral
5376547,,neutral
13360388,,neutral
8644214,51.48350740566117,neutral
10787133,,neutral
10126183,,neutral
3866077,,neutral
SC398420,14.89865906743901,negative
12725782,,neutral
8520844,,neutral
14631936,14.509034913549234,positive
15971076,,neutral
11776719,,neutral
12749657,,neutral
14340591,,neutral
14413844,11.893719742112797,neutral
NI614393,,neutral
3136244,,neutral
10292156,,neutral
SC459440,,neutral
13002330,,neutral
6562258,,positive
14827587,,neutral
1770041,,neutral
15461141,,neutral
4690020,,neutral
8041813,,neutral
5536832,,neutral
NI687365,,neutral
7842778,,neutral
11040986,,neutral
2665539,,neutral
10589649,13.225181490075242,positive
SC358283,,neutral
5075609,,neutral
8187897,,neutral
SC262235,,neutral
13585894,,neutral
14091382,,neutral
14214933,,neutral
14366074,,neutral
4579624,,neutral
4086162,,neutral
15983440,,neutral
13833643,,neutral
15769439,,neutral
14223817,,neutral
13016737,,neutral
7172778,,neutral
9248345,,neutral
15552302,,neutral
13989626,,neutral
15984909,,neutral
9553290,,neutral
14038317,,neutral
7403471,,neutral
13715909,,neutral
8715835,,neutral
13189592,,neutral
10127124,,neutral
6790606,,neutral
13326809,,neutral
16031371,,neutral
SC446381,,neutral
14815807,,neutral
5868253,,neutral
3822908,,neutral
4012570,,neutral
5746733,,neutral
15190714,,neutral
6796996,,neutral
9923728,,neutral
11524821,,neutral
3134407,,neutral
13967099,,neutral
8760805,,neutral
6945661,,neutral
13558691,,neutral
464848,,neutral
7745757,,neutral
SC305166,,neutral
10996349,,neutral
11947654,,neutral
10774228,,neutral
15439239,,neutral
14327661,,neutral
4092107,,neutral
13632233,,neutral
NI602265,,neutral
13536745,,neutral
7473988,,neutral
9055522,,neutral
15895646,,positive
9843686,,neutral
13380782,,neutral
15335099,,neutral
4464585,,neutral
14179341,,neutral
14443405,,neutral
10965270,24.595130341976652,positive
9476405,,neutral
11371523,,neutral
12989963,,neutral
12150425,,neutral
964143,,neutral
9948155,,neutral
3084053,,neutral
13153287,,neutral
7939100,,neutral
11948839,,neutral
14502576,,neutral
14949026,,neutral
13394725,,neutral
13408751,,neutral
1785849,,neutral
15044947,,neutral
15136033,,neutral
13312958,,negative
14512202,,neutral
15096794,,neutral
15844895,,neutral
12570900,,neutral
13993297,,neutral
14279377,,neutral
SC335464,,neutral
SC436505,,neutral
10168391,50.51492936720923,positive
15109033,,neutral
14267645,,neutral
16069350,15.976529718903704,negative
5565694,,neutral
SC566480,,neutral
13363697,,neutral
SC758604,,neutral
9855721,,neutral
12385013,,neutral
12768196,,neutral
12606396,,neutral
10717447,,neutral
15063368,,neutral
11575489,,neutral
13023505,,neutral
10863708,,neutral
SC459980,,neutral
NI619351,,neutral
15394486,,neutral
14688845,,neutral
10103015,,neutral
8250708,,neutral
9376772,,neutral
15842182,,neutral
1764898,,neutral
9362516,,neutral
